Generator,year,carrier,bus,capital_cost,marginal_cost,p_nom_opt,build_year,p_nom,cf,p_tot,p_nom_max,LCOE,opex,capex,totex
GB0 3 onwind-2030,2030,onwind,GB4 0,168116.44671759347,0.015000000000000001,0.006857721837684524,2030,4152.925988631516,0.32926810269121265,19.78033455051948,41305.974102785214,62.853499311695955,0.2967050182577922,1152.8958279291674,1153.1925329474252
GB0 2 onwind-2030,2030,onwind,GB4 0,168116.44671759347,0.015,0.005748535476798015,2030,717.8556261219754,0.3205288595532123,16.14092651939822,14695.780189284224,62.853499311695955,0.2421138977909733,966.4233581893093,966.6654720871003
GB0 17 onwind-2030,2030,onwind,GB4 0,168116.44671759347,0.015,8205.105080884365,2030,318.87382001443984,0.43426068694844944,31213234.023643345,8205.105743466576,62.853499311695955,468198.51035465015,1379413111.1427517,1379881309.6531065
GB0 16 onwind-2030,2030,onwind,GB4 0,168116.44671759347,0.015000000000000005,0.0025572511467629993,2030,146.64367954767405,0.2599669191296355,5.823654150086809,26047.382483882182,62.853499311695955,0.08735481225130216,429.9159761582866,430.0033309705379
GB0 15 onwind-2030,2030,onwind,GB4 0,168116.44671759347,0.015,0.006577042348692226,2030,375.25887770211295,0.3322503171682676,19.142565799907366,13170.004289186456,62.853499311695955,0.2871384869986105,1105.7089895732724,1105.996128060271
GB0 14 onwind-2030,2030,onwind,GB4 0,168116.44671759347,0.015,8478.364646257709,2030,67.19460856622017,0.396249693782834,29429652.698963284,10463.445337393297,62.853499311695955,441444.79048444924,1425352538.3049123,1425793983.0953968
GB0 13 onwind-2030,2030,onwind,GB4 0,168116.44671759347,0.015,25398.74089197107,2030,1719.8141586905956,0.4033122766499136,89734146.35547528,25398.74740022541,62.853499311695955,1346012.195332129,4269946069.8590164,4271292082.0543485
GB0 12 onwind-2030,2030,onwind,GB4 0,168116.44671759347,0.015000000000000003,0.002707064090868104,2030,1970.4413610851343,0.2552400365951054,6.052731965537804,35576.64807765292,62.853499311695955,0.09079097948306708,455.10199599353825,455.1927869730213
GB0 11 onwind-2030,2030,onwind,GB4 0,168116.44671759347,0.015,17137.120842521173,2030,280.3647003454711,0.44372207684590886,66612081.138288595,17137.121380647135,62.853499311695955,999181.2170743289,2881031863.0146713,2882031044.2317457
GB0 10 onwind-2030,2030,onwind,GB4 0,168116.44671759347,0.015000000000000003,0.00334866637999082,2030,298.87244567086367,0.2971255115057635,8.71597408850827,14659.702367133827,62.853499311695955,0.13073961132762407,562.9658930467233,563.0966326580509
GB0 1 onwind-2030,2030,onwind,GB4 0,168116.44671759347,0.015000000000000001,0.004104113006938552,2030,308.42676653501314,0.3079652606093164,11.071976270146784,9903.923269700383,62.853499311695955,0.16607964405220177,689.9688956539674,690.1349752980195
GB0 0 onwind-2030,2030,onwind,GB4 0,168116.44671759347,0.015000000000000006,0.002738932714644125,2030,532.8681283586108,0.2726296570056556,6.541217150221774,21105.26187139826,62.853499311695955,0.09811825725332665,460.4596357845427,460.557754041796
FR1 9 onwind-2030,2030,onwind,FR0 0,168116.44671759347,0.015000000000000006,0.0014720152004278802,2030,205.9377401266525,0.13944133758192176,1.7980755719599983,49807.23037551066,62.853499311695955,0.026971133579399988,247.4699650102214,247.49693614380078
FR1 8 onwind-2030,2030,onwind,FR0 0,168116.44671759347,0.015000000000000005,0.002201894393184577,2030,1272.2200861169622,0.19776818384640404,3.814670379216437,25536.25508119437,62.853499311695955,0.05722005568824657,370.1746614295828,370.231881485271
FR1 7 onwind-2030,2030,onwind,FR0 0,168116.44671759347,0.015,0.006548866195357722,2030,1303.5536017934287,0.2696909819598486,15.471650557359212,36602.29001512129,62.853499311695955,0.23207475836038816,1100.9721147925054,1101.2041895508657
FR1 6 onwind-2030,2030,onwind,FR0 0,168116.44671759347,0.015,0.001362295721992083,2030,180.16233632968851,0.11831903664089377,1.4119851328279598,53967.238898548174,62.853499311695955,0.021179776992419398,229.02431615988755,229.04549593687997
FR1 5 onwind-2030,2030,onwind,FR0 0,168116.44671759347,0.015000000000000001,0.0019322800689767885,2030,908.1100745278651,0.18080053221094522,3.060369640100062,25480.000967408996,62.853499311695955,0.04590554460150093,324.8480592596041,324.8939648042056
GB0 4 onwind-2030,2030,onwind,GB4 0,168116.44671759347,0.015000000000000006,0.0034360035497241004,2030,415.3746072643924,0.2983888008847466,8.981321216372066,12131.4821060118,62.853499311695955,0.13471981824558105,577.6487076886538,577.7834275068993
IT1 16 onwind-2030,2030,onwind,IT0 0,168116.44671759347,0.015000000000000005,0.000606996495481766,2030,314.3736976971687,0.03124553291621864,0.16614153786133873,22328.49597609215,62.853499311695955,0.0024921230679200816,102.04609399042629,102.04858611349421
GB0 5 onwind-2030,2030,onwind,GB4 0,168116.44671759347,0.015000000000000003,0.0029132742938701404,2030,27.788641561389976,0.27626873152744624,7.05045616132902,6645.793790158833,62.853499311695955,0.10575684241993533,489.7693225991542,489.8750794415741
GB0 7 onwind-2030,2030,onwind,GB4 0,168116.44671759347,0.015,0.0027001037786910063,2030,49.419285274681,0.26885509086422765,6.35920502564226,17554.47484455947,62.853499311695955,0.0953880753846339,453.9318530422794,454.027241117664
IT1 14 onwind-2030,2030,onwind,IT0 0,168116.44671759347,0.015000000000000005,0.0008682467185043352,2030,930.2255171105277,0.07494581207903374,0.5700259493325892,32509.201023249007,62.853499311695955,0.008550389239988842,145.96655318915944,145.97510357839943
IT1 13 onwind-2030,2030,onwind,IT0 0,168116.44671759347,0.015000000000000005,0.0002712052786541169,2030,53.54027149837337,0.006151822932744294,0.014615244029701956,18734.840546844163,62.853499311695955,0.0002192286604455294,45.59406777838493,45.59428700704538
IT1 12 onwind-2030,2030,onwind,IT0 0,168116.44671759347,0.015,0.0012999434835961228,2030,943.895614265196,0.12616103430184797,1.4366593983580436,20280.555726958104,62.853499311695955,0.021549890975370654,218.5418793958704,218.56342928684577
IT1 11 onwind-2030,2030,onwind,IT0 0,168116.44671759347,0.015000000000000005,0.00028132511875480473,2030,48.004953652304536,0.007013485535450801,0.017284090144037225,25838.39955766686,62.853499311695955,0.00025926135216055847,47.295379337462784,47.295638598814946
IT1 10 onwind-2030,2030,onwind,IT0 0,168116.44671759347,0.015,0.003315326502942123,2030,772.9294090370768,0.22122477899283324,6.424867586625496,9378.753005849137,62.853499311695955,0.09637301379938243,557.3609113832948,557.4572843970942
IT1 1 onwind-2030,2030,onwind,IT0 0,168116.44671759347,0.015,0.000895913859278773,2030,610.8774407111464,0.0683206486258127,0.5361944839741204,21192.585651275433,62.853499311695955,0.008042917259611806,150.6178545869934,150.625897504253
IT1 0 onwind-2030,2030,onwind,IT0 0,168116.44671759347,0.015000000000000001,0.000614760669500625,2030,332.474892376843,0.03288534572458716,0.1770975662726028,22024.7069448864,62.853499311695955,0.002656463494089042,103.35137933817391,103.354035801668
IE5 0 onwind-2030,2030,onwind,IE5 0,168116.44671759347,0.015,0.006384068324569569,2030,4274.659999999999,0.30577112216076635,17.10007832345865,112841.10971886518,62.853499311695955,0.25650117485187973,1073.2668823289762,1073.523383503828
HU1 1 onwind-2030,2030,onwind,HU0 0,168116.44671759347,0.015,0.0011789312020931836,2030,141.783190220518,0.09698398026724758,1.0015959782565707,57126.62459061141,62.853499311695955,0.015023939673848559,198.19772462040712,198.21274856008097
HU1 0 onwind-2030,2030,onwind,HU0 0,168116.44671759347,0.015000000000000006,0.0015538295445329856,2030,181.21680977948193,0.1374417192596373,1.8707943953644062,56809.24464536255,62.853499311695955,0.028061915930466103,261.2243018317022,261.25236374763267
HR1 0 onwind-2030,2030,onwind,HR0 0,168116.44671759347,0.015000000000000003,0.000998121926856667,2030,788.2999999999998,0.06575110065596033,0.5748979098499424,62855.34207964788,62.853499311695955,0.008623468647749138,167.80071173406057,167.80933520270833
GR1 2 onwind-2030,2030,onwind,GR0 0,168116.44671759347,0.015,0.000913558223007194,2030,901.7382958085627,0.06592000112960694,0.5275426096511403,55754.39294975888,62.853499311695955,0.007913139144767104,153.5841623216083,153.59207546075305
GR1 1 onwind-2030,2030,onwind,GR0 0,168116.44671759347,0.015000000000000001,0.0017679863948968,2030,2208.4302223251366,0.15177908917020916,2.3506878746209603,59416.43711333298,62.853499311695955,0.035260318119314404,297.22759055509806,297.26285087321736
GR1 0 onwind-2030,2030,onwind,GR0 0,168116.44671759347,0.015,0.0007646918899230988,2030,1002.8314818663011,0.052275219114867426,0.3501760602455666,54619.885854896274,62.853499311695955,0.005252640903683498,128.5572833676325,128.56253600853617
GB5 0 onwind-2030,2030,onwind,GB5 0,168116.44671759347,0.015,0.017260184762097182,2030,1336.7073041898013,0.34539005663255845,52.222706646029906,25645.874830750327,62.853499311695955,0.7833405996904486,2901.7209318929295,2902.5042724926197
GB0 9 onwind-2030,2030,onwind,GB4 0,168116.44671759347,0.015000000000000005,0.2823041260887306,2030,182.8570848981582,0.3559278642114264,880.2039647938758,9396.963097801392,62.853499311695955,13.20305947190814,47459.96657175287,47473.16963122478
GB0 8 onwind-2030,2030,onwind,GB4 0,168116.44671759347,0.015000000000000001,24958.551015665744,2030,1169.02240006204,0.41109156034181255,89879787.20469067,24958.566059245215,62.853499311695955,1348196.80807036,4195942911.9735084,4197291108.7815785
GB0 6 onwind-2030,2030,onwind,GB4 0,168116.44671759347,0.015000000000000003,0.0035927795324696894,2030,30.533368654692495,0.2875200618003396,9.049046652525561,13264.02609930697,62.853499311695955,0.13573569978788344,604.0053288385009,604.1410645382888
RO1 2 onwind-2030,2030,onwind,RO0 0,168116.44671759347,0.015,0.0009135051299376704,2030,589.982446281532,0.05797812278807107,0.4639586182976775,72065.48408603869,62.853499311695955,0.006959379274465162,153.57523650341466,153.58219588268912
RS1 0 onwind-2030,2030,onwind,RS0 0,168116.44671759347,0.015000000000000006,0.0008326630059006218,2030,158.68182501051717,0.048856565295677425,0.35636603756960994,94568.61468289752,62.853499311695955,0.005345490563544151,139.9843458652031,139.98969135576664
RS1 1 onwind-2030,2030,onwind,RS0 0,168116.44671759347,0.015000000000000001,0.0011035541694915081,2030,238.30846870416397,0.09178000655729411,0.8872496700713964,79938.0003047957,62.853499311695955,0.013308745051070948,185.52560573529723,185.5389144803483
ES1 9 onwind-2000,2030,onwind,ES0 0,168116.44671759344,0.015,154.2585502757818,2000,154.2585502757818,0.18359130527351303,248087.83048984015,inf,62.853499311695955,3721.317457347602,25933399.34817168,25937120.66562903
ES1 8 onwind-2000,2030,onwind,ES0 0,168116.44671759344,0.015,154.2585502757818,2000,154.2585502757818,0.1261752569089222,170501.24297225522,inf,62.853499311695955,2557.518644583828,25933399.34817168,25935956.866816264
ES1 7 onwind-2000,2030,onwind,ES0 0,168116.44671759344,0.015,154.2585502757818,2000,154.2585502757818,0.15973176499728634,215846.31679290574,inf,62.853499311695955,3237.694751893586,25933399.34817168,25936637.042923573
ES1 6 onwind-2000,2030,onwind,ES0 0,168116.44671759344,0.015,154.2585502757818,2000,154.2585502757818,0.1861704591782857,251573.05380028614,inf,62.853499311695955,3773.595807004292,25933399.34817168,25937172.943978686
ES1 5 onwind-2000,2030,onwind,ES0 0,168116.44671759344,0.015,154.2585502757818,2000,154.2585502757818,0.29549348730774605,399301.7974399256,inf,62.853499311695955,5989.526961598884,25933399.34817168,25939388.87513328
ES1 4 onwind-2000,2030,onwind,ES0 0,168116.44671759344,0.015,154.2585502757818,2000,154.2585502757818,0.1006345732936209,135987.9920429278,inf,62.853499311695955,2039.8198806439168,25933399.34817168,25935439.168052327
ES1 3 onwind-2000,2030,onwind,ES0 0,168116.44671759344,0.015,154.2585502757818,2000,154.2585502757818,0.11979621098255307,161881.2069519749,inf,62.853499311695955,2428.2181042796233,25933399.34817168,25935827.56627596
ES1 2 onwind-2000,2030,onwind,ES0 0,168116.44671759344,0.015,154.2585502757818,2000,154.2585502757818,0.155115599071473,209608.4691562215,inf,62.853499311695955,3144.127037343322,25933399.34817168,25936543.475209024
ES1 12 onwind-2000,2030,onwind,ES0 0,168116.44671759344,0.015,154.2585502757818,2000,154.2585502757818,0.15571903547271188,210423.89572230494,inf,62.853499311695955,3156.358435834574,25933399.34817168,25936555.706607517
ES1 11 onwind-2000,2030,onwind,ES0 0,168116.44671759344,0.015,154.2585502757818,2000,154.2585502757818,0.22700976463538042,306759.40739403793,inf,62.853499311695955,4601.391110910568,25933399.34817168,25938000.739282593
ES1 10 onwind-2000,2030,onwind,ES0 0,168116.44671759344,0.015,154.2585502757818,2000,154.2585502757818,0.19724567833352138,266539.0517179356,inf,62.853499311695955,3998.0857757690337,25933399.34817168,25937397.43394745
ES1 1 onwind-2000,2030,onwind,ES0 0,168116.44671759344,0.015,154.2585502757818,2000,154.2585502757818,0.11657005247465138,157521.68315072905,inf,62.853499311695955,2362.8252472609356,25933399.34817168,25935762.173418943
ES1 0 onwind-2000,2030,onwind,ES0 0,168116.44671759344,0.015,154.2585502757818,2000,154.2585502757818,0.19911539272673145,269065.6059398585,inf,62.853499311695955,4035.984089097877,25933399.34817168,25937435.33226078
DK2 0 onwind-2000,2030,onwind,DK1 0,168116.44671759344,0.015,1186.050176767344,2000,1186.050176767344,0.42709121702784336,4437392.133836487,inf,62.853499311695955,66560.8820075473,199394541.34689948,199461102.22890702
DK1 0 onwind-2000,2030,onwind,DK0 0,168116.44671759344,0.015,1154.0198232326563,2000,1154.0198232326563,0.4142164098954243,4187402.1855976274,inf,62.853499311695955,62811.03278396441,194009712.12353948,194072523.15632343
DE1 9 onwind-2000,2030,onwind,DE0 0,168116.44671759344,0.015,217.67857142857142,2000,217.67857142857142,0.1050408146068057,200298.57791605324,inf,62.853499311695955,3004.4786687407986,36595347.95513328,36598352.43380202
DE1 8 onwind-2000,2030,onwind,DE0 0,168116.44671759344,0.015,217.67857142857142,2000,217.67857142857142,0.3399568246496514,648251.5276092541,inf,62.853499311695955,9723.772914138812,36595347.95513328,36605071.72804742
ES4 0 onwind-2000,2030,onwind,ES3 0,168116.44671759344,0.015,200.63884641483634,2000,200.63884641483634,0.19357848331646751,340232.8249901433,inf,62.853499311695955,5103.49237485215,33730689.932779245,33735793.4251541
DE1 7 onwind-2000,2030,onwind,DE0 0,168116.44671759344,0.015,217.67857142857142,2000,217.67857142857142,0.2724436403623892,519513.04767702706,inf,62.853499311695955,7792.695715155405,36595347.95513328,36603140.65084843
FI2 0 onwind-2000,2030,onwind,FI1 0,168116.44671759344,0.015,7.6,2000,7.6,0.23837912859846727,15870.328865571555,inf,62.853499311695955,238.0549329835733,1277684.9950537102,1277923.0499866938
FI2 2 onwind-2000,2030,onwind,FI1 0,168116.44671759344,0.015,7.6,2000,7.6,0.21907929622233896,14585.423225298438,inf,62.853499311695955,218.78134837947655,1277684.9950537102,1277903.7764020897
FR1 21 onwind-2000,2030,onwind,FR0 0,168116.44671759344,0.015,1.4615384615384615,2000,1.4615384615384615,0.2734299161307521,3500.74424929249,inf,62.853499311695955,52.51116373938735,245708.65289494424,245761.16405868364
FR1 20 onwind-2000,2030,onwind,FR0 0,168116.44671759344,0.015,1.4615384615384615,2000,1.4615384615384615,0.17858944776189156,2286.494437345325,inf,62.853499311695955,34.297416560179876,245708.65289494424,245742.95031150442
GB0 1 onwind-2015,2030,onwind,GB4 0,168116.4467175934,0.015000000000000003,269.75998206342945,2015,269.75998206342945,0.36801192090418144,869648.029236424,inf,62.853499311695955,13044.720438546363,45351089.65110549,45364134.37154404
FR1 19 onwind-2000,2030,onwind,FR0 0,168116.44671759344,0.015,1.4615384615384615,2000,1.4615384615384615,0.3150529656098815,4033.6473535468217,inf,62.853499311695955,60.50471030320232,245708.65289494424,245769.15760524746
FR1 18 onwind-2000,2030,onwind,FR0 0,168116.44671759344,0.015,1.4615384615384615,2000,1.4615384615384615,0.2815705966878556,3604.9700086712837,inf,62.853499311695955,54.074550130069255,245708.65289494424,245762.7274450743
FR1 17 onwind-2000,2030,onwind,FR0 0,168116.44671759344,0.015,1.4615384615384615,2000,1.4615384615384615,0.1275020973237553,1632.4191598896796,inf,62.853499311695955,24.486287398345194,245708.65289494424,245733.1391823426
FR1 16 onwind-2000,2030,onwind,FR0 0,168116.44671759344,0.015,1.4615384615384615,2000,1.4615384615384615,0.16819102507353054,2153.362631787571,inf,62.853499311695955,32.300439476813565,245708.65289494424,245740.95333442106
FR1 15 onwind-2000,2030,onwind,FR0 0,168116.44671759344,0.015,1.4615384615384615,2000,1.4615384615384615,0.278989687625766,3571.926431417883,inf,62.853499311695955,53.578896471268244,245708.65289494424,245762.2317914155
FR1 14 onwind-2000,2030,onwind,FR0 0,168116.44671759344,0.015,1.4615384615384615,2000,1.4615384615384615,0.1364139555667141,1746.5183665018376,inf,62.853499311695955,26.197775497527562,245708.65289494424,245734.85067044178
