carrier,component,node,item,2030,2040,2050,units,sector
urban central heat,links,AT,DAC3,-4.909672396043845e-07,-1.5207309744268115e-07,-1.3236781858485858e-07,TWh,CC
urban central heat,links,AT,Fischer-Tropsch3,9.068148951365406e-07,4.460525700519182e-07,3.636692493294943e-05,TWh,Waste Heat
urban central heat,links,AT,H2 Electrolysis2,5.28168102578369e-07,3.9416674402143733e-07,7.736308177458897e-07,TWh,Waste Heat
urban central heat,links,AT,H2 Fuel Cell2,1.2014753815623213e-06,4.5637930169966067e-07,3.4509695932233677e-07,TWh,Waste Heat
urban central heat,links,AT,urban central air heat pump1,2.2713878488458916,1.9841756174949843,15.101933776469087,TWh,Heat Pump
urban central heat,links,AT,urban central gas CHP CC2,2.5532122579916793e-06,1.1971767931417014e-06,3.373333468268302e-07,TWh,Gas
urban central heat,links,AT,urban central gas CHP2,3.2639664037470947e-06,1.6984274246518082e-06,6.08753422062426e-07,TWh,Gas
urban central heat,links,AT,urban central gas boiler1,8.81302065994354,10.480267352556737,5.232905368279168,TWh,Gas
urban central heat,links,AT,urban central oil boiler1,0.03100901751376947,1.3539076749347275e-06,,TWh,Oil
urban central heat,links,AT,urban central resistive heater1,1.5720374381219706e-05,1.958737905289862,2.3508469363139675,TWh,Resistive heater
urban central heat,links,AT,urban central solid biomass CHP CC2,9.387188361220222e-06,8.279531890582806e-06,7.693676090210408e-06,TWh,Biomass
urban central heat,links,AT,urban central solid biomass CHP2,8.074153962143633,8.975814073663686,6.306650371533114,TWh,Biomass
urban central heat,links,AT,urban central water tanks charger0,-0.3115536157288385,-1.1899733238879218,-4.220455939754216,TWh,
urban central heat,links,AT,urban central water tanks discharger1,0.21673790961040865,0.821663317971888,2.740012996383203,TWh,
urban central heat,links,BA,DAC3,-4.994596638218846e-07,-1.8027882855936206e-07,-1.6298858922472538e-07,TWh,CC
urban central heat,links,BA,Fischer-Tropsch3,9.021777519457511e-07,4.093881211171104e-07,4.548070087907982e-06,TWh,Waste Heat
urban central heat,links,BA,H2 Electrolysis2,6.142909980521795e-07,4.782137077641985e-07,1.6980074785958647e-06,TWh,Waste Heat
urban central heat,links,BA,H2 Fuel Cell2,1.1485194995510114e-06,3.87056594456577e-07,2.3110992383128925e-07,TWh,Waste Heat
urban central heat,links,BA,urban central air heat pump1,4.543795545165946e-05,7.431758950960844e-06,0.6803884433169679,TWh,Heat Pump
urban central heat,links,BA,urban central gas CHP CC2,2.3787643228709506e-06,9.153207282587569e-07,2.695413213109082e-07,TWh,Gas
urban central heat,links,BA,urban central gas CHP2,3.166049580932067e-06,1.3689696090884784e-06,3.6522584275525815e-07,TWh,Gas
urban central heat,links,BA,urban central gas boiler1,0.6426265162804842,0.6463596320380673,0.2616343285992404,TWh,Gas
urban central heat,links,BA,urban central resistive heater1,9.923445714291577e-06,0.2754281284582703,0.3483913072401396,TWh,Resistive heater
urban central heat,links,BA,urban central solid biomass CHP CC2,1.0742997558095818e-05,5.033555641442241e-06,5.582105949056353e-06,TWh,Biomass
urban central heat,links,BA,urban central solid biomass CHP2,0.46417916953390775,0.5439356489842949,0.6125341311255621,TWh,Biomass
urban central heat,links,BA,urban central water tanks charger0,-0.03346578445246743,-0.2448597265045921,-0.4579332575730883,TWh,
urban central heat,links,BA,urban central water tanks discharger1,0.022975005338263348,0.1631381433380458,0.2701118177801332,TWh,
urban central heat,links,BE,DAC3,-5.107804631857868e-07,-1.5742573985362985e-07,-1.4409582326801117e-07,TWh,CC
urban central heat,links,BE,Fischer-Tropsch3,8.949442082589622e-07,4.4949947704791883e-07,5.436447126524922e-06,TWh,Waste Heat
urban central heat,links,BE,H2 Electrolysis2,6.258066568294906e-07,6.160227556567974e-07,1.969081199234664e-06,TWh,Waste Heat
urban central heat,links,BE,H2 Fuel Cell2,1.2040141071386676e-06,4.393674779399951e-07,3.5387411393396004e-07,TWh,Waste Heat
urban central heat,links,BE,urban central air heat pump1,5.497229350573003,15.559562379038832,43.01903449715845,TWh,Heat Pump
urban central heat,links,BE,urban central gas CHP CC2,2.760434080686846e-06,1.1472431457834315e-06,3.35077789653071e-07,TWh,Gas
urban central heat,links,BE,urban central gas CHP2,3.6388989066737635e-06,1.6558410317461288e-06,6.011717086214749e-07,TWh,Gas
urban central heat,links,BE,urban central gas boiler1,17.47803059829152,23.182149783997023,13.415798574510562,TWh,Gas
urban central heat,links,BE,urban central oil boiler1,0.08007361028107711,1.3203531051244636e-06,,TWh,Oil
urban central heat,links,BE,urban central resistive heater1,0.25632979273794326,1.143174745688556,4.071578536103618,TWh,Resistive heater
urban central heat,links,BE,urban central solid biomass CHP CC2,7.821101199957604e-07,5.338583401917375e-07,4.343237395905108e-07,TWh,Biomass
urban central heat,links,BE,urban central solid biomass CHP2,7.734792084591803e-07,5.229519076735223e-07,3.809521602535801e-07,TWh,Biomass
urban central heat,links,BE,urban central water tanks charger0,-0.28191445900525414,-2.6573907510210857,-10.591719401563022,TWh,
urban central heat,links,BE,urban central water tanks discharger1,0.19545159066052414,1.8282454470449654,6.77709291746318,TWh,
urban central heat,links,BG,DAC3,-5.812252513719472e-07,-1.8263484137227146e-07,-2.2563010833652617e-07,TWh,CC
urban central heat,links,BG,Fischer-Tropsch3,8.353285528750902e-07,4.0764424328627543e-07,3.172374224335211e-06,TWh,Waste Heat
urban central heat,links,BG,H2 Electrolysis2,5.28486880417764e-07,6.989488072918499e-07,1.8193990396049222,TWh,Waste Heat
urban central heat,links,BG,H2 Fuel Cell2,9.213845765418771e-07,3.800950582775937e-07,1.999968227163011e-07,TWh,Waste Heat
urban central heat,links,BG,urban central air heat pump1,1.572865462379996,4.937237254379041e-06,2.57352480784923e-06,TWh,Heat Pump
urban central heat,links,BG,urban central gas CHP CC2,1.7808051606521902e-06,1.0810115224503665e-06,2.457510353886898e-07,TWh,Gas
urban central heat,links,BG,urban central gas CHP2,2.1977325107747807e-06,1.4139519689200457e-06,2.6616804309891826e-07,TWh,Gas
urban central heat,links,BG,urban central gas boiler1,0.8277359189226622,2.0480038653717982,0.3729713557207685,TWh,Gas
urban central heat,links,BG,urban central oil boiler1,0.00954941353154687,1.0465434268396172e-06,,TWh,Oil
urban central heat,links,BG,urban central resistive heater1,0.008544077552088032,0.9775579429336803,0.997415621086693,TWh,Resistive heater
urban central heat,links,BG,urban central solid biomass CHP CC2,6.563983879812078e-06,6.257259028904059e-06,3.166852116514387e-05,TWh,Biomass
urban central heat,links,BG,urban central solid biomass CHP2,5.2198134071179165,5.724220913106397,7.972029360165294,TWh,Biomass
urban central heat,links,BG,urban central water tanks charger0,-0.7486243509221527,-1.1917117337158343,-2.6084960025166692,TWh,
urban central heat,links,BG,urban central water tanks discharger1,0.5043646665296142,0.8132382672271751,1.7119514719683016,TWh,
urban central heat,links,CH,DAC3,-4.923010868279388e-07,-1.5450767257990011e-07,-1.315484538987823e-07,TWh,CC
urban central heat,links,CH,Fischer-Tropsch3,8.987542069231248e-07,4.443224320536381e-07,0.6920815193604357,TWh,Waste Heat
urban central heat,links,CH,H2 Electrolysis2,5.81789705284863e-07,6.477052419178341e-07,0.21192252880858417,TWh,Waste Heat
urban central heat,links,CH,H2 Fuel Cell2,1.1806675990480552e-06,4.5698474503024904e-07,3.249467389296429e-07,TWh,Waste Heat
urban central heat,links,CH,urban central air heat pump1,2.8874090920297286,1.1961982950189962e-05,13.346534088919851,TWh,Heat Pump
urban central heat,links,CH,urban central gas CHP CC2,2.386711994870864e-06,1.1415820384908483e-06,3.1008398575884966e-07,TWh,Gas
urban central heat,links,CH,urban central gas CHP2,2.9877306889418046e-06,1.680055468864654e-06,5.522746930790464e-07,TWh,Gas
urban central heat,links,CH,urban central gas boiler1,5.791253347916874,8.716003006954526,4.639404029925067,TWh,Gas
urban central heat,links,CH,urban central resistive heater1,1.872228954372413e-05,1.026550808897311,1.7268789175936514,TWh,Resistive heater
urban central heat,links,CH,urban central solid biomass CHP CC2,9.105579963433913e-06,7.164107202859622e-06,6.568349097011663e-06,TWh,Biomass
urban central heat,links,CH,urban central solid biomass CHP2,4.43086507698353,7.427252002725166,6.0162925249922905,TWh,Biomass
urban central heat,links,CH,urban central water tanks charger0,-0.21823946303908986,-1.9311835721302335,-4.880693828913385,TWh,
urban central heat,links,CH,urban central water tanks discharger1,0.1494999580845669,1.3292969231895828,3.0544679478014163,TWh,
urban central heat,links,CZ,DAC3,-4.926145496821477e-07,-1.5133073659793982e-07,-1.2163196720503346e-07,TWh,CC
urban central heat,links,CZ,Fischer-Tropsch3,9.057688394720299e-07,4.52510855333429e-07,3.257847666868636e-05,TWh,Waste Heat
urban central heat,links,CZ,H2 Electrolysis2,5.449093328596277e-07,3.0526997441546907e-07,5.19181411913528e-07,TWh,Waste Heat
urban central heat,links,CZ,H2 Fuel Cell2,1.2023535395718565e-06,4.6037842334162114e-07,3.501188319045697e-07,TWh,Waste Heat
urban central heat,links,CZ,urban central air heat pump1,3.1717431553958564,1.7145114062711522,13.44083212719004,TWh,Heat Pump
urban central heat,links,CZ,urban central gas CHP CC2,2.547112818959972e-06,1.1976819322356137e-06,3.1953594474829635e-07,TWh,Gas
urban central heat,links,CZ,urban central gas CHP2,3.033538973762297e-06,1.7638779071395277e-06,5.317563361682649e-07,TWh,Gas
urban central heat,links,CZ,urban central gas boiler1,3.927494659490234,11.340127949943607,4.638967802896418,TWh,Gas
urban central heat,links,CZ,urban central oil boiler1,0.0035374467997219094,0.001949004926963458,,TWh,Oil
urban central heat,links,CZ,urban central resistive heater1,0.10094974804646253,1.3948034824729882,2.4122412528042334,TWh,Resistive heater
urban central heat,links,CZ,urban central solid biomass CHP CC2,5.068333646326144e-06,8.447189642189914e-06,1.7720924912402987e-05,TWh,Biomass
urban central heat,links,CZ,urban central solid biomass CHP2,19.539229816185948,16.827558756668278,16.56071525201265,TWh,Biomass
urban central heat,links,CZ,urban central water tanks charger0,-0.243962818513416,-1.3444123266309043,-4.179902897838966,TWh,
urban central heat,links,CZ,urban central water tanks discharger1,0.16737467184002355,0.9228540500930904,2.759487106469456,TWh,
urban central heat,links,DE,DAC3,-5.219413798593677e-07,-1.7945168533035802e-07,-1.2316025604256555e-07,TWh,CC
urban central heat,links,DE,Fischer-Tropsch3,9.063917598399229e-07,4.4478541287285245e-07,0.13440033981462748,TWh,Waste Heat
urban central heat,links,DE,H2 Electrolysis2,7.228376546032433e-07,5.117762228398835e-07,0.08834742540142991,TWh,Waste Heat
urban central heat,links,DE,H2 Fuel Cell2,1.2205736837495555e-06,4.779345210621246e-07,3.8428062902731306e-07,TWh,Waste Heat
urban central heat,links,DE,urban central air heat pump1,35.57721941560592,47.72406223908038,181.2807656029988,TWh,Heat Pump
urban central heat,links,DE,urban central gas CHP CC2,3.2010393549106017e-06,1.3838123239143538e-06,3.468068652891285e-07,TWh,Gas
urban central heat,links,DE,urban central gas CHP2,4.5988607254232216e-06,2.0431655213645866e-06,6.968678175688645e-07,TWh,Gas
urban central heat,links,DE,urban central gas boiler1,76.32665354231995,120.02150241230098,69.52750106092434,TWh,Gas
urban central heat,links,DE,urban central oil boiler1,0.06378982397721825,1.3402612623180617e-06,,TWh,Oil
urban central heat,links,DE,urban central resistive heater1,1.6700600072744583e-05,10.966904161968735,24.258442911230524,TWh,Resistive heater
urban central heat,links,DE,urban central solid biomass CHP CC2,3.4857319115449414e-06,7.234374523968913e-06,4.630713332580701e-06,TWh,Biomass
urban central heat,links,DE,urban central solid biomass CHP2,50.864520459025876,50.01291537405193,38.35050764200352,TWh,Biomass
urban central heat,links,DE,urban central water tanks charger0,-1.0938269047497045,-10.340449953584976,-48.23124451547688,TWh,
urban central heat,links,DE,urban central water tanks discharger1,0.7571916296756372,7.1253556195414305,30.943841489615302,TWh,
urban central heat,links,DK,DAC3,-5.792617619620219e-07,-1.530353206865806e-07,-2.3319571854152087e-07,TWh,CC
urban central heat,links,DK,Fischer-Tropsch3,8.674726248279058e-07,4.415407418817215e-07,1.415429294264935e-05,TWh,Waste Heat
urban central heat,links,DK,H2 Electrolysis2,1.1039733500640167e-06,7.069617586010265e-07,3.5669332961005233,TWh,Waste Heat
urban central heat,links,DK,H2 Fuel Cell2,1.0997449752087295e-06,4.250945142087825e-07,2.685619972156339e-07,TWh,Waste Heat
urban central heat,links,DK,urban central air heat pump1,3.6263713473515424,4.33603693583413,8.240688728394154,TWh,Heat Pump
urban central heat,links,DK,urban central gas CHP CC2,2.6535416598361805e-06,1.1477193464511733e-06,2.58233813595777e-07,TWh,Gas
urban central heat,links,DK,urban central gas CHP2,3.3840352643261074e-06,1.684289565957719e-06,3.841891064711866e-07,TWh,Gas
urban central heat,links,DK,urban central gas boiler1,8.681631922018363,8.862075237312409,3.032847814325186,TWh,Gas
urban central heat,links,DK,urban central oil boiler1,0.010663452624415417,0.002404429165705357,,TWh,Oil
urban central heat,links,DK,urban central resistive heater1,0.13174824100113106,0.3696208535538858,0.48914300994854265,TWh,Resistive heater
urban central heat,links,DK,urban central solid biomass CHP CC2,8.651283274391954e-06,7.238117597047191e-06,5.717075043928703e-06,TWh,Biomass
urban central heat,links,DK,urban central solid biomass CHP2,2.1781598989922557,2.3182642559124136,2.851751409080391,TWh,Biomass
urban central heat,links,DK,urban central water tanks charger0,-0.32226394288369975,-0.5365062229130997,-2.7122818375870508,TWh,
urban central heat,links,DK,urban central water tanks discharger1,0.22330198006654084,0.37128132398193014,1.6945605961366723,TWh,
urban central heat,links,DK,DAC3,-5.548158009133179e-07,-1.4842591939986038e-07,-1.9811335871281787e-07,TWh,CC
urban central heat,links,DK,Fischer-Tropsch3,8.611474840175623e-07,4.3882563873422777e-07,1.5703647830035234e-05,TWh,Waste Heat
urban central heat,links,DK,H2 Electrolysis2,8.990850281330859e-07,6.193465726348668e-07,1.1541812386241748,TWh,Waste Heat
urban central heat,links,DK,H2 Fuel Cell2,1.1093152391118158e-06,4.286430142651516e-07,2.670430162328525e-07,TWh,Waste Heat
urban central heat,links,DK,urban central air heat pump1,1.9087408917395718,1.913012927458446,6.033144662930726,TWh,Heat Pump
urban central heat,links,DK,urban central gas CHP CC2,2.6380303364816533e-06,1.1264943207758676e-06,2.767928142712358e-07,TWh,Gas
urban central heat,links,DK,urban central gas CHP2,3.367732003625757e-06,1.6527231755252796e-06,4.203403627098847e-07,TWh,Gas
urban central heat,links,DK,urban central gas boiler1,3.8967457842097843,4.885193267377255,2.348771998943877,TWh,Gas
urban central heat,links,DK,urban central oil boiler1,0.005009417495785595,0.001777316388928093,,TWh,Oil
urban central heat,links,DK,urban central resistive heater1,0.05886643524818947,0.22101108658188207,0.3654204700888972,TWh,Resistive heater
urban central heat,links,DK,urban central solid biomass CHP CC2,8.542272797766912e-06,7.0460524017506285e-06,4.5437530501649505e-06,TWh,Biomass
urban central heat,links,DK,urban central solid biomass CHP2,0.00012117147090235825,0.7053106827658447,0.44268806958062984,TWh,Biomass
urban central heat,links,DK,urban central water tanks charger0,-0.20410335718187259,-0.26509014087359345,-1.5779987111309595,TWh,
urban central heat,links,DK,urban central water tanks discharger1,0.14136780033683405,0.18362624821549287,0.9512576181328296,TWh,
urban central heat,links,EE,DAC3,-5.4810737206953e-07,-1.4824719707378257e-07,-1.9243899498292975e-07,TWh,CC
urban central heat,links,EE,Fischer-Tropsch3,8.938448733248002e-07,4.3477006118374504e-07,8.003006673033402e-06,TWh,Waste Heat
urban central heat,links,EE,H2 Electrolysis2,4.1831807469968903e-07,1.5697551639637654e-06,1.9580409761771371,TWh,Waste Heat
urban central heat,links,EE,H2 Fuel Cell2,1.2130345261118767e-06,4.3235329951387454e-07,2.3477710360744162e-07,TWh,Waste Heat
urban central heat,links,EE,urban central air heat pump1,0.8736752867886438,3.984115656173591e-05,0.2024871957623958,TWh,Heat Pump
urban central heat,links,EE,urban central gas CHP CC2,2.4371943408822983e-06,1.0784610310142531e-06,2.528932199248169e-07,TWh,Gas
urban central heat,links,EE,urban central gas CHP2,3.145815609973489e-06,1.4848045785737132e-06,3.403687181595754e-07,TWh,Gas
urban central heat,links,EE,urban central gas boiler1,2.2963148413997074,2.4038292822341205,0.6097544788722475,TWh,Gas
urban central heat,links,EE,urban central resistive heater1,3.5687934398984356e-06,0.24468995991165848,0.13878504958122534,TWh,Resistive heater
urban central heat,links,EE,urban central solid biomass CHP CC2,7.992061249213692e-06,1.152102071555791e-05,3.4842271631873796e-05,TWh,Biomass
urban central heat,links,EE,urban central solid biomass CHP2,1.9605265696632517,2.1264178418445496,1.870241807742759,TWh,Biomass
urban central heat,links,EE,urban central water tanks charger0,-0.10340641883204732,-0.1189476350157012,-1.1989682687946428,TWh,
urban central heat,links,EE,urban central water tanks discharger1,0.06909623307712044,0.08066554759297784,0.8061926434251374,TWh,
urban central heat,links,ES,DAC3,-5.906802263801361e-07,-2.190120415666143e-07,-1.8484030675829545e-07,TWh,CC
urban central heat,links,ES,Fischer-Tropsch3,8.453493801858032e-07,4.0445131060842375e-07,4.78310520843951e-06,TWh,Waste Heat
urban central heat,links,ES,H2 Electrolysis2,1.00261336409646e-06,20.005628406757726,45.86911170954557,TWh,Waste Heat
urban central heat,links,ES,H2 Fuel Cell2,9.988839975359948e-07,3.723931695201359e-07,2.4516671423105556e-07,TWh,Waste Heat
urban central heat,links,ES,urban central air heat pump1,3.051993714044145,2.049187548190906,27.651328739970047,TWh,Heat Pump
urban central heat,links,ES,urban central gas CHP CC2,2.33459306954168e-06,8.434749549340001e-07,2.2068230955160522e-07,TWh,Gas
urban central heat,links,ES,urban central gas CHP2,3.1496848618730806e-06,1.1267640826178717e-06,2.923182621360385e-07,TWh,Gas
urban central heat,links,ES,urban central gas boiler1,9.168290039937045,20.754219799522808,6.791706491420805,TWh,Gas
urban central heat,links,ES,urban central oil boiler1,3.04161703791156e-06,1.1314594776175511e-06,,TWh,Oil
urban central heat,links,ES,urban central resistive heater1,3.0889610685110367,0.6075067391906962,1.524422798706794,TWh,Resistive heater
urban central heat,links,ES,urban central solid biomass CHP CC2,6.718939970456867e-06,4.230201458494894e-06,3.5044318296476723e-06,TWh,Biomass
urban central heat,links,ES,urban central solid biomass CHP2,10.565557029022298,8.552130195072703,7.18656587115428,TWh,Biomass
urban central heat,links,ES,urban central water tanks charger0,-4.952644076348487,-13.714196366322515,-36.47181819904972,TWh,
urban central heat,links,ES,urban central water tanks discharger1,3.407275282602989,9.325166854650554,21.273877170590932,TWh,
urban central heat,links,ES,DAC3,-6.625075116012223e-07,-2.213871346609566e-07,-2.8521034652947853e-07,TWh,CC
urban central heat,links,ES,Fischer-Tropsch3,8.096626548979897e-07,3.9038542455940503e-07,1.0615832652706043e-06,TWh,Waste Heat
urban central heat,links,ES,H2 Electrolysis2,5.1298877090823655e-06,0.012612725366072925,0.21486757227265563,TWh,Waste Heat
urban central heat,links,ES,H2 Fuel Cell2,9.423946416291912e-07,3.4427507205020213e-07,2.0439073978514454e-07,TWh,Waste Heat
urban central heat,links,ES,urban central air heat pump1,0.0002033483991311689,0.03612414756911613,0.7943794268748063,TWh,Heat Pump
urban central heat,links,ES,urban central gas CHP CC2,1.8559853518855704e-06,7.563323748600189e-07,2.036544227845703e-07,TWh,Gas
urban central heat,links,ES,urban central gas CHP2,2.3496833297765146e-06,1.0881902182400766e-06,2.4663053947183735e-07,TWh,Gas
urban central heat,links,ES,urban central gas boiler1,0.2401837585776371,0.5396915330475359,0.16334779628817847,TWh,Gas
urban central heat,links,ES,urban central resistive heater1,0.16252951855872924,0.022924043250427656,0.03711807549704374,TWh,Resistive heater
urban central heat,links,ES,urban central solid biomass CHP CC2,9.341489191801627e-06,3.1872116409031493e-06,1.8380461809953326e-06,TWh,Biomass
urban central heat,links,ES,urban central solid biomass CHP2,0.03200215106016957,1.3915268218293555e-05,1.8015201138667574e-06,TWh,Biomass
urban central heat,links,ES,urban central water tanks charger0,-0.1371825855130782,-0.24107124448180856,-0.5523221974515687,TWh,
urban central heat,links,ES,urban central water tanks discharger1,0.09047104216254531,0.15869218358942877,0.3217870309613931,TWh,
urban central heat,links,FI,DAC3,-5.242313948144402e-07,-1.6173788132588934e-07,-1.5179612299349795e-07,TWh,CC
urban central heat,links,FI,Fischer-Tropsch3,9.301408012948944e-07,4.5041947370478777e-07,0.5834947252432519,TWh,Waste Heat
urban central heat,links,FI,H2 Electrolysis2,4.945911565357565e-07,3.8081130085894264e-07,2.15819733108745e-06,TWh,Waste Heat
urban central heat,links,FI,H2 Fuel Cell2,1.411262790133147e-06,5.13240842945046e-07,2.9406103275858647e-07,TWh,Waste Heat
urban central heat,links,FI,urban central air heat pump1,5.591614394035419,5.970680755289128,20.248873342530235,TWh,Heat Pump
urban central heat,links,FI,urban central gas CHP CC2,3.1828741356961966e-06,1.4618276922975972e-06,2.8440911346228046e-07,TWh,Gas
urban central heat,links,FI,urban central gas CHP2,4.319875770042209e-06,2.2075861428988516e-06,4.1528901603776516e-07,TWh,Gas
urban central heat,links,FI,urban central gas boiler1,27.81856486124119,26.99497774560114,11.277585405884995,TWh,Gas
urban central heat,links,FI,urban central oil boiler1,0.016021187834934884,1.4838099034007695e-06,,TWh,Oil
urban central heat,links,FI,urban central resistive heater1,0.15859018099392563,0.4082931730200717,2.5147276907600804,TWh,Resistive heater
urban central heat,links,FI,urban central solid biomass CHP CC2,9.760132427005626e-07,6.071448655846131e-07,5.181861224184084e-07,TWh,Biomass
urban central heat,links,FI,urban central solid biomass CHP2,9.91325468239648e-07,5.939357630106729e-07,4.600067323742753e-07,TWh,Biomass
urban central heat,links,FI,urban central water tanks charger0,-0.369745022536419,-0.38944253693283504,-3.984308488784065,TWh,
urban central heat,links,FI,urban central water tanks discharger1,0.25623915940174924,0.26935568806752364,2.645828315358871,TWh,
urban central heat,links,FR,DAC3,-5.723048765717318e-07,-1.7433226814482794e-07,-1.3795632478913828e-07,TWh,CC
urban central heat,links,FR,Fischer-Tropsch3,8.600575272581933e-07,4.4100755671634935e-07,9.198476428047164e-06,TWh,Waste Heat
urban central heat,links,FR,H2 Electrolysis2,7.710436270682585e-07,1.013151764321882e-05,24.537345268223927,TWh,Waste Heat
urban central heat,links,FR,H2 Fuel Cell2,1.0356562448244252e-06,4.2405373559093437e-07,3.0020026340305936e-07,TWh,Waste Heat
urban central heat,links,FR,urban central air heat pump1,59.31606847440075,52.83756675767504,138.48529951865783,TWh,Heat Pump
urban central heat,links,FR,urban central gas CHP CC2,2.2567939533971125e-06,1.0293123011974814e-06,2.8031884016497405e-07,TWh,Gas
urban central heat,links,FR,urban central gas CHP2,3.1045083629070297e-06,1.498978406591337e-06,4.719787653508533e-07,TWh,Gas
urban central heat,links,FR,urban central gas boiler1,28.997039391180937,77.94218751353962,32.06117295729304,TWh,Gas
urban central heat,links,FR,urban central oil boiler1,0.26357722983714005,1.2691213204287694e-06,,TWh,Oil
urban central heat,links,FR,urban central resistive heater1,2.2567600956101526,10.982427910461048,13.056917627443818,TWh,Resistive heater
urban central heat,links,FR,urban central solid biomass CHP CC2,7.659257009088276e-06,5.737805333429251e-06,3.62685692841587e-06,TWh,Biomass
urban central heat,links,FR,urban central solid biomass CHP2,10.04896100256248,11.408333834740425,17.160859108072344,TWh,Biomass
urban central heat,links,FR,urban central water tanks charger0,-11.694338807167458,-14.111532902393087,-45.78665906278959,TWh,
urban central heat,links,FR,urban central water tanks discharger1,7.967757240229628,9.619892494131072,26.87907612927539,TWh,
urban central heat,links,GB,DAC3,-5.259734085983526e-07,-1.7986798168840355e-07,-2.0130683886984483e-07,TWh,CC
urban central heat,links,GB,Fischer-Tropsch3,8.773361681299191e-07,4.443328934618623e-07,2.099706947614647e-06,TWh,Waste Heat
urban central heat,links,GB,H2 Electrolysis2,1.7316566040267002e-06,20.740333645262442,65.69293986425399,TWh,Waste Heat
urban central heat,links,GB,H2 Fuel Cell2,1.143105330603545e-06,4.1032307462722617e-07,2.938870831686408e-07,TWh,Waste Heat
urban central heat,links,GB,urban central air heat pump1,35.94014108388397,66.12617742715756,129.93401726044036,TWh,Heat Pump
urban central heat,links,GB,urban central gas CHP CC2,2.829643906619349e-06,1.084360455773823e-06,2.8268886394142276e-07,TWh,Gas
urban central heat,links,GB,urban central gas CHP2,3.7171229331528124e-06,1.3915514329199758e-06,4.1429030459650684e-07,TWh,Gas
urban central heat,links,GB,urban central gas boiler1,46.04758301595907,55.835187407021884,20.43061533028351,TWh,Gas
urban central heat,links,GB,urban central oil boiler1,0.022552764747160326,1.2567439454536705e-06,,TWh,Oil
urban central heat,links,GB,urban central resistive heater1,1.770096796537782,5.142791429259778,12.399316491773787,TWh,Resistive heater
urban central heat,links,GB,urban central solid biomass CHP CC2,4.741631417447422e-07,2.713899549646357e-07,2.1980003046552907e-07,TWh,Biomass
urban central heat,links,GB,urban central solid biomass CHP2,9.453571998064537e-07,5.25499483321353e-07,1.9106199585724597e-07,TWh,Biomass
urban central heat,links,GB,urban central water tanks charger0,-2.110526365976516,-14.97804397083051,-49.06429256816034,TWh,
urban central heat,links,GB,urban central water tanks discharger1,1.4601774267337737,10.294318500320122,31.480011228282464,TWh,
urban central heat,links,GB,DAC3,-5.680925587424077e-07,-2.2904072350470998e-07,-3.5326149283428795e-07,TWh,CC
urban central heat,links,GB,Fischer-Tropsch3,8.74803133909903e-07,3.751109757416845e-07,1.1238408107043926e-06,TWh,Waste Heat
urban central heat,links,GB,H2 Electrolysis2,1.2690279506879864e-06,2.480426119832649,4.185812542541336,TWh,Waste Heat
urban central heat,links,GB,H2 Fuel Cell2,1.158616501540393e-06,2.81727051053452e-07,2.139299513401657e-07,TWh,Waste Heat
urban central heat,links,GB,urban central air heat pump1,0.4778181900437412,0.14539942534658123,0.19034929036435494,TWh,Heat Pump
urban central heat,links,GB,urban central gas CHP CC2,2.363878343359574e-06,5.074945219713305e-07,2.177019929187088e-07,TWh,Gas
urban central heat,links,GB,urban central gas CHP2,2.949012604183495e-06,6.527855229639203e-07,2.6155495169349184e-07,TWh,Gas
urban central heat,links,GB,urban central gas boiler1,0.6599755565399951,0.18150215561685135,1.113628965526075e-05,TWh,Gas
urban central heat,links,GB,urban central resistive heater1,0.03557437622243921,1.0756220622243603e-06,6.7180345615398465e-06,TWh,Resistive heater
urban central heat,links,GB,urban central solid biomass CHP CC2,3.325463980216804e-07,1.7371872186011454e-07,1.5068621041649203e-07,TWh,Biomass
urban central heat,links,GB,urban central solid biomass CHP2,6.449846909743439e-07,3.354411210069657e-07,1.3281535227611672e-07,TWh,Biomass
urban central heat,links,GB,urban central water tanks charger0,-0.01140023467602691,-2.213095394548744,-3.837882772447991,TWh,
urban central heat,links,GB,urban central water tanks discharger1,0.007880861441054285,1.4359889614003416,2.4616510098999727,TWh,
urban central heat,links,GR,DAC3,-5.652388266686594e-07,-2.0867276057733568e-07,-1.7765803788925007e-07,TWh,CC
urban central heat,links,GR,Fischer-Tropsch3,8.718416331734154e-07,4.0122289282311475e-07,4.056843428602945e-06,TWh,Waste Heat
urban central heat,links,GR,H2 Electrolysis2,6.877948844749837e-07,0.43012157372611504,6.292476474542983,TWh,Waste Heat
urban central heat,links,GR,H2 Fuel Cell2,1.0465291561949401e-06,3.843807475332412e-07,2.610758275039697e-07,TWh,Waste Heat
urban central heat,links,GR,urban central air heat pump1,9.332372883153557e-05,1.6993325972630777,12.510361102739118,TWh,Heat Pump
urban central heat,links,GR,urban central gas CHP CC2,2.25724918126705e-06,9.367162285623156e-07,2.9022621605519e-07,TWh,Gas
urban central heat,links,GR,urban central gas CHP2,3.0016780363035024e-06,1.4921029419822228e-06,4.2077148158449636e-07,TWh,Gas
urban central heat,links,GR,urban central gas boiler1,7.423337674232425,11.613876055213497,7.683062346245133,TWh,Gas
urban central heat,links,GR,urban central oil boiler1,0.033422740853204846,0.025079841678429155,,TWh,Oil
