cluster,,,,37m,37m,37m
ll,,,,v3.0,v3.0,v3.0
opt,,,,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL
planning_horizon,,,,2030,2040,2050
stores,capital,IT6 0,services urban decentral water tanks,89.72571196896637,28.474862590852485,14.950031069743801
stores,capital,IT6 0,solid biomass,0.0,0.0,0.0
stores,capital,IT6 0,urban central water tanks,196615.9772677943,196705.54833408116,743182.9321718808
stores,capital,LT2 0,H2 Store,348.47701619427454,402.6558524836489,117.45273650224567
stores,capital,LT2 0,battery,135.79092981700384,87.30767916977537,69.66391747884407
stores,capital,LT2 0,battery storage,0.0,0.0,0.0
stores,capital,LT2 0,biogas,0.0,0.0,0.0
stores,capital,LT2 0,co2 stored,170.73850088504656,454.6575139570999,203123830.5298209
stores,capital,LT2 0,gas,55844500.69526562,65984549.707887284,92345645.96006915
stores,capital,LT2 0,home battery,148.17465235291766,162.09900729843673,310.05953470538935
stores,capital,LT2 0,residential rural water tanks,1195561.9627024082,1195588.474795047,1195583.6510769571
stores,capital,LT2 0,residential urban decentral water tanks,1187090.9616218149,1187118.8690512695,1187117.5098491262
stores,capital,LT2 0,services rural water tanks,402903.28730304935,402928.72788523027,402946.8212492811
stores,capital,LT2 0,services urban decentral water tanks,530372.0657691304,530402.0642010554,530392.7075422623
stores,capital,LT2 0,solid biomass,0.0,0.0,0.0
stores,capital,LT2 0,urban central water tanks,338423.126386799,338584.4305452617,1472034.79183247
stores,capital,LU0 0,H2 Store,134.4511146496557,52.95502285192625,34.470103350017595
stores,capital,LU0 0,battery,147.99682667682174,95.07420504236308,89.43508108918093
stores,capital,LU0 0,battery storage,0.0,0.0,0.0
stores,capital,LU0 0,biogas,0.0,0.0,0.0
stores,capital,LU0 0,co2 stored,225.31133502979327,464.8245687501451,29743745.099951148
stores,capital,LU0 0,gas,55251595.38927283,65332427.42639326,92282087.07338074
stores,capital,LU0 0,home battery,175.318957625352,150.21274211225585,636.6483999656901
stores,capital,LU0 0,residential rural water tanks,64.08523718268012,23972.195092389262,36929.59074177628
stores,capital,LU0 0,residential urban decentral water tanks,641506.7746897539,641533.3535116015,641529.9241416561
stores,capital,LU0 0,services rural water tanks,64.18396841030847,27551.20233666774,33277.716542402864
stores,capital,LU0 0,services urban decentral water tanks,762561.6481185652,762587.0725710614,762576.7522233453
stores,capital,LU0 0,solid biomass,0.0,0.0,0.0
stores,capital,LU0 0,urban central water tanks,34682.92540926479,252895.3164239321,2594497.1453431514
stores,capital,LV2 0,H2 Store,560.7390392864846,1183.39073456074,164.27747608058266
stores,capital,LV2 0,battery,133.73843285764008,89.05022471937818,69.0619494470211
stores,capital,LV2 0,battery storage,0.0,0.0,0.0
stores,capital,LV2 0,biogas,0.0,0.0,0.0
stores,capital,LV2 0,co2 stored,169.49207798480637,580.5830691120269,293762745.20890695
stores,capital,LV2 0,gas,53697405.884140156,65001759.66630322,91772645.00875294
stores,capital,LV2 0,home battery,165.25500815071342,196.44425058238696,424.26560819471854
stores,capital,LV2 0,residential rural water tanks,1860282.0425708778,1860311.0721358599,1860373.9865480158
stores,capital,LV2 0,residential urban decentral water tanks,1854391.478685779,1854420.0627979855,1854427.0209332872
stores,capital,LV2 0,services rural water tanks,534180.9241144409,534210.1121408587,534292.123019007
stores,capital,LV2 0,services urban decentral water tanks,532490.5705449445,532521.4438575985,532533.1031733679
stores,capital,LV2 0,solid biomass,0.0,0.0,0.0
stores,capital,LV2 0,urban central water tanks,1789163.2918674638,1789330.3125818742,2888117.3066669377
stores,capital,ME0 0,H2 Store,115.80730245362118,56.67747450417669,25.30151497680344
stores,capital,ME0 0,battery,164.57448695910804,142.7363620044399,137.41117501594633
stores,capital,ME0 0,battery storage,0.0,0.0,0.0
stores,capital,ME0 0,biogas,0.0,0.0,0.0
stores,capital,ME0 0,co2 stored,170.8527619537401,476.6671155483424,25461830.47953235
stores,capital,ME0 0,gas,55420674.936186254,65482487.012156814,93166997.57260434
stores,capital,ME0 0,home battery,238.1010917692379,7666173.528927342,33033995.259375554
stores,capital,ME0 0,residential rural water tanks,130785.30830487999,152049.55940237315,403232.84006296005
stores,capital,ME0 0,residential urban decentral water tanks,110125.07475508851,345458.60179173603,345485.6491546186
stores,capital,ME0 0,services rural water tanks,7084.965541786599,13279.668401214749,15187.516309970906
stores,capital,ME0 0,services urban decentral water tanks,5253.913252566179,11519.021910455931,6308.906586796322
stores,capital,ME0 0,solid biomass,0.0,0.0,0.0
stores,capital,ME0 0,urban central water tanks,13328.765739726288,499790.7040053119,3816172.231477489
stores,capital,MK0 0,H2 Store,126.44833313377423,47.81148448895646,26.366397601871384
stores,capital,MK0 0,battery,178.53290131502703,160.11009390911906,219.97819817499354
stores,capital,MK0 0,battery storage,0.0,0.0,0.0
stores,capital,MK0 0,biogas,0.0,0.0,0.0
stores,capital,MK0 0,co2 stored,171.0615295813267,647.6638890580584,1885066.2328162554
stores,capital,MK0 0,gas,55467604.166729204,66020494.43073011,93209955.58339703
stores,capital,MK0 0,home battery,213.72782084225673,96793655.03111245,172648201.54223984
stores,capital,MK0 0,residential rural water tanks,234491.3380052035,372871.7083570499,537498.7016702397
stores,capital,MK0 0,residential urban decentral water tanks,113686.92083833336,403588.3686484184,403772.4768433776
stores,capital,MK0 0,services rural water tanks,83509.89377730369,208080.73230327282,225396.46381804283
stores,capital,MK0 0,services urban decentral water tanks,47007.299235973245,163111.5921919103,163134.03945291805
stores,capital,MK0 0,solid biomass,0.0,0.0,0.0
stores,capital,MK0 0,urban central water tanks,120967.85751840126,471409.40671618143,14064841.276277905
stores,capital,NL0 0,H2 Store,1223136.0405524275,1598832.9501716641,2322707.5017300253
stores,capital,NL0 0,battery,152.6678179440638,99.33265184253204,91.65191608102396
stores,capital,NL0 0,battery storage,0.0,0.0,0.0
stores,capital,NL0 0,biogas,0.0,0.0,0.0
stores,capital,NL0 0,co2 stored,243.49995447213382,563.2517311949116,138122137.56682867
stores,capital,NL0 0,gas,56802807.40037689,67158486.43058163,92977866.68721361
stores,capital,NL0 0,home battery,187.56849155685103,173.02544228484766,1301.3365275293525
stores,capital,NL0 0,residential rural water tanks,152.3203127888785,700939.8302570436,1164667.327128866
stores,capital,NL0 0,residential urban decentral water tanks,14037058.96096728,14037107.086462202,14037088.35843002
stores,capital,NL0 0,services rural water tanks,63.96917301049992,163874.33823281468,1647069.8576776888
stores,capital,NL0 0,services urban decentral water tanks,19382439.230907537,19382465.823067185,19382454.492821503
stores,capital,NL0 0,solid biomass,0.0,0.0,0.0
stores,capital,NL0 0,urban central water tanks,2540430.170584542,5665979.33923315,44376272.94099236
stores,capital,NO1 0,H2 Store,619059.4084170198,1401498.370125122,1401963.8134257188
stores,capital,NO1 0,battery,131.20815452496933,79.2021515528517,64.34316324496089
stores,capital,NO1 0,battery storage,0.0,0.0,0.0
stores,capital,NO1 0,biogas,0.0,0.0,0.0
stores,capital,NO1 0,co2 stored,194.86656234348422,345.847825848921,231234242.3546878
stores,capital,NO1 0,gas,56144683.85911803,66200564.672556244,92554632.44151045
stores,capital,NO1 0,home battery,390.4912257822821,164.44276990848812,332.23229798146343
stores,capital,NO1 0,residential rural water tanks,243261.73309269812,243325.11001999985,767717.0434231098
stores,capital,NO1 0,residential urban decentral water tanks,940725.0126620254,940768.8185531832,3731862.340209786
stores,capital,NO1 0,services rural water tanks,293404.73827185837,293455.5926126268,462134.12660524173
stores,capital,NO1 0,services urban decentral water tanks,963384.3773666682,963486.6420548111,2688974.9121250776
stores,capital,NO1 0,solid biomass,0.0,0.0,0.0
stores,capital,NO1 0,urban central water tanks,612900.7781258938,1352046.7261391692,9618877.082221972
stores,capital,PL0 0,H2 Store,1547361.292838308,2714389.176467993,64691004.32552166
stores,capital,PL0 0,battery,146.9704279651873,107.64797605098877,100.07904470197451
stores,capital,PL0 0,battery storage,0.0,0.0,0.0
stores,capital,PL0 0,biogas,0.0,0.0,0.0
stores,capital,PL0 0,co2 stored,180.17672364302422,424.3769045605117,2384127024.622383
stores,capital,PL0 0,gas,60393772.11880164,67857547.94613104,92569993.39893462
stores,capital,PL0 0,home battery,164.55443996067987,304.2907871401016,42484991.04043184
stores,capital,PL0 0,residential rural water tanks,14166924.100360965,14166990.129365675,14807166.3032566
stores,capital,PL0 0,residential urban decentral water tanks,10598766.996664494,10869055.41124023,10869242.819552653
stores,capital,PL0 0,services rural water tanks,8206651.49152437,8206728.425736841,8206772.817498434
stores,capital,PL0 0,services urban decentral water tanks,8566844.899427794,8566889.718945624,8566865.10922265
stores,capital,PL0 0,solid biomass,0.0,0.0,0.0
stores,capital,PL0 0,urban central water tanks,1731518.8518647014,6424532.552765191,42770338.545161456
stores,capital,PT0 0,H2 Store,10673060.779737858,11862723.808211427,23787804.82701268
stores,capital,PT0 0,battery,252.87458338375646,346.1549354498077,320.9816672904
stores,capital,PT0 0,battery storage,0.0,0.0,0.0
stores,capital,PT0 0,biogas,0.0,0.0,0.0
stores,capital,PT0 0,co2 stored,181.45592474577373,2256816.512999682,106058396.02626628
stores,capital,PT0 0,gas,57781479.222378016,66663799.52865837,93519371.76087008
stores,capital,PT0 0,home battery,376.60368778540163,315806779.45711625,729835840.9919182
stores,capital,PT0 0,residential rural water tanks,5901721.429652449,5901749.332429771,5901736.476596431
stores,capital,PT0 0,residential urban decentral water tanks,1262413.4688817973,2059050.436770413,2059632.9884554218
stores,capital,PT0 0,services rural water tanks,1319426.560935077,1558017.11798199,1558085.8581916646
stores,capital,PT0 0,services urban decentral water tanks,1641431.279146018,1726357.1907491493,1726428.0717697158
stores,capital,PT0 0,solid biomass,0.0,0.0,0.0
stores,capital,PT0 0,urban central water tanks,1748463.0425256162,3128832.2584569003,27165586.331328712
stores,capital,RO0 0,H2 Store,713823.0769007865,1201744.9629164806,11410475.556732917
stores,capital,RO0 0,battery,181.52945518488528,150.07546441975296,127.51266389314843
stores,capital,RO0 0,battery storage,0.0,0.0,0.0
stores,capital,RO0 0,biogas,0.0,0.0,0.0
stores,capital,RO0 0,co2 stored,178.63388117908997,450.61648827034145,897004981.6040052
stores,capital,RO0 0,gas,55265804.7446929,66393743.666104935,93442687.55110587
stores,capital,RO0 0,home battery,292.1515322905164,426775631.66988343,1040280119.3252256
stores,capital,RO0 0,residential rural water tanks,14364924.779161677,14364967.881219953,14364964.748233857
stores,capital,RO0 0,residential urban decentral water tanks,11607556.413036823,11676629.656620035,11676652.154161114
stores,capital,RO0 0,services rural water tanks,4839622.141769962,4839652.38624845,4839661.452658204
stores,capital,RO0 0,services urban decentral water tanks,5305439.68823248,5305466.791891547,5305455.104771991
stores,capital,RO0 0,solid biomass,0.0,0.0,0.0
stores,capital,RO0 0,urban central water tanks,4172586.6269928385,5467172.668424031,20268518.861103635
stores,capital,RS0 0,H2 Store,130.0061777933865,63.395546046979106,28.193616483455656
stores,capital,RS0 0,battery,171.8571894306982,145.45640147259613,131.21406807073527
stores,capital,RS0 0,battery storage,0.0,0.0,0.0
stores,capital,RS0 0,biogas,0.0,0.0,0.0
stores,capital,RS0 0,co2 stored,172.87349526489058,468.2673492103588,235820617.95746967
stores,capital,RS0 0,gas,55118348.58038632,65714805.01450067,93597705.96723762
stores,capital,RS0 0,home battery,227.6181289658331,56070328.57113074,354291781.9925939
stores,capital,RS0 0,residential rural water tanks,1433824.6051447664,1433999.0644127694,3221895.715901454
stores,capital,RS0 0,residential urban decentral water tanks,951676.4057106841,952263.7997263363,2420940.6964983842
stores,capital,RS0 0,services rural water tanks,435546.0548573254,435837.31428210734,1244535.4523571872
stores,capital,RS0 0,services urban decentral water tanks,273572.3827308264,338788.4928808136,828838.1621150518
stores,capital,RS0 0,solid biomass,0.0,0.0,0.0
stores,capital,RS0 0,urban central water tanks,675611.9597470495,2801990.8462734525,22133121.444405198
stores,capital,SE1 0,H2 Store,287.2020226054537,161.7213208519982,36.78877347621765
stores,capital,SE1 0,battery,133.19793475885598,94.17696500971431,71.33324445020226
stores,capital,SE1 0,battery storage,0.0,0.0,0.0
stores,capital,SE1 0,biogas,0.0,0.0,0.0
stores,capital,SE1 0,co2 stored,188.23806088865962,364.29118529680886,2819024359.7785683
stores,capital,SE1 0,gas,56303963.85347271,66574867.743570015,92317213.83876939
stores,capital,SE1 0,home battery,160.22351247722256,294.55087671949354,330.3737281630648
stores,capital,SE1 0,residential rural water tanks,1878535.3423104112,1878592.459363127,1878572.310167891
stores,capital,SE1 0,residential urban decentral water tanks,2687605.4959086506,2687648.324769149,6623734.636031028
stores,capital,SE1 0,services rural water tanks,445085.6247744226,445757.0229547317,495500.8033387282
stores,capital,SE1 0,services urban decentral water tanks,1112106.270897624,1112214.1838658042,3162382.999999885
stores,capital,SE1 0,solid biomass,0.0,0.0,0.0
stores,capital,SE1 0,urban central water tanks,1049860.8820664855,1761663.3870406093,6009003.938150131
stores,capital,SI0 0,H2 Store,224.44755191105403,174.66764411391486,23.928597162915942
stores,capital,SI0 0,battery,154.25979960360218,122.79900425012444,128.6106617204936
stores,capital,SI0 0,battery storage,0.0,0.0,0.0
stores,capital,SI0 0,biogas,0.0,0.0,0.0
stores,capital,SI0 0,co2 stored,175.8608018665508,404.39234452893993,218298723.1924621
stores,capital,SI0 0,gas,55427318.945720784,65629751.37058654,92978875.17868678
stores,capital,SI0 0,home battery,181.16432879926944,501.94868837250806,50124666.2674932
stores,capital,SI0 0,residential rural water tanks,1044984.7934423125,1045019.8428681013,1045435.3741574186
stores,capital,SI0 0,residential urban decentral water tanks,786663.013748032,786727.1761271962,786999.1042995437
stores,capital,SI0 0,services rural water tanks,1280156.0589703964,1280181.6991445518,1280183.6089991254
stores,capital,SI0 0,services urban decentral water tanks,962408.7160965209,962434.5568618481,962424.0104537606
stores,capital,SI0 0,solid biomass,0.0,0.0,0.0
stores,capital,SI0 0,urban central water tanks,99488.96395838325,359758.608719364,2270690.5534970537
stores,capital,SK0 0,H2 Store,202.39031643803912,238.45027673341042,24.919044225775814
stores,capital,SK0 0,battery,145.5797006597254,111.65278491177288,104.878861010025
stores,capital,SK0 0,battery storage,0.0,0.0,0.0
stores,capital,SK0 0,biogas,0.0,0.0,0.0
stores,capital,SK0 0,co2 stored,178.74780785355767,360.63311075057646,445534348.455674
stores,capital,SK0 0,gas,54470487.655228995,65257766.63917063,92662596.96875577
stores,capital,SK0 0,home battery,201.61727669155928,684.4883793516807,102726352.1379238
stores,capital,SK0 0,residential rural water tanks,1502266.8568405956,1502359.8828782346,1502474.7546351023
stores,capital,SK0 0,residential urban decentral water tanks,1243109.75473697,1383954.3315823926,1384202.7930436945
stores,capital,SK0 0,services rural water tanks,1738689.3951234212,1738751.741274422,1738726.2369236127
stores,capital,SK0 0,services urban decentral water tanks,1767843.023216711,1767874.0277554763,1767861.980508877
stores,capital,SK0 0,solid biomass,0.0,0.0,0.0
stores,capital,SK0 0,urban central water tanks,511301.54129445937,655401.6473965092,3882029.8359739934
stores,marginal,,co2,0.0,0.0,0.0
stores,marginal,AL0 0,H2 Store,0.0,0.0,0.0
stores,marginal,AL0 0,battery,0.0,0.0,0.0
stores,marginal,AL0 0,battery storage,0.0,0.0,0.0
stores,marginal,AL0 0,biogas,92.80833123711379,131.1636095517729,30089613.06796564
stores,marginal,AL0 0,co2 stored,0.0,0.0,0.0
stores,marginal,AL0 0,gas,0.0,0.0,0.0
stores,marginal,AL0 0,home battery,0.0,0.0,0.0
stores,marginal,AL0 0,residential rural water tanks,0.0,0.0,0.0
stores,marginal,AL0 0,residential urban decentral water tanks,0.0,0.0,0.0
stores,marginal,AL0 0,services rural water tanks,0.0,0.0,0.0
stores,marginal,AL0 0,services urban decentral water tanks,0.0,0.0,0.0
stores,marginal,AL0 0,solid biomass,25441410.937287614,25441410.9464431,25441410.9491068
stores,marginal,AL0 0,urban central water tanks,0.0,0.0,0.0
stores,marginal,AT0 0,H2 Store,0.0,0.0,0.0
stores,marginal,AT0 0,battery,0.0,0.0,0.0
stores,marginal,AT0 0,battery storage,0.0,0.0,0.0
stores,marginal,AT0 0,biogas,189.36740877012357,208.9058775954521,135371089.4325319
