cluster,,,,37m,37m,37m
ll,,,,v3.0,v3.0,v3.0
opt,,,,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL
residential urban decentral heat,links,SE1 0 solid biomass,residential urban decentral biomass boiler1,8438436.032467574,9228306.554430699,7106183.414619292
residential urban decentral heat,links,SI0 0,residential urban decentral resistive heater1,72639.8248183076,,
residential urban decentral heat,links,SI0 0 gas,residential urban decentral gas boiler1,544382.1874118359,209673.1240476374,92561.66836993424
residential urban decentral heat,links,SI0 0 gas,residential urban decentral micro gas CHP2,0.3137934448584584,0.12525016733519642,0.054293728737925186
residential urban decentral heat,links,SI0 0 low voltage,residential urban decentral air heat pump1,57.489183509560114,491626.6506231644,505120.40735203977
residential urban decentral heat,links,SI0 0 low voltage,residential urban decentral resistive heater1,80124.52150795984,137001.87056895654,141116.63198085054
residential urban decentral heat,links,SI0 0 residential urban decentral heat,residential urban decentral water tanks charger0,-18841.106426521532,-77298.79237320073,-81509.93747779109
residential urban decentral heat,links,SI0 0 residential urban decentral water tanks,residential urban decentral water tanks discharger1,12225.57925230093,48292.693488857396,48791.486318609976
residential urban decentral heat,links,SI0 0 solid biomass,residential urban decentral biomass boiler1,1842703.1940742638,1529308.8761009704,1163411.3876884314
residential urban decentral heat,links,SK0 0,residential urban decentral resistive heater1,58262.76835517067,,
residential urban decentral heat,links,SK0 0 gas,residential urban decentral gas boiler1,5655814.593790937,2463901.253972904,1553331.7960885002
residential urban decentral heat,links,SK0 0 gas,residential urban decentral micro gas CHP2,0.35497833834827774,0.13567207003926424,0.055741077526820004
residential urban decentral heat,links,SK0 0 low voltage,residential urban decentral air heat pump1,14.836304642525823,213157.69308591506,757121.2648956866
residential urban decentral heat,links,SK0 0 low voltage,residential urban decentral resistive heater1,115421.66142085404,362409.26778221875,365709.4346045525
residential urban decentral heat,links,SK0 0 residential urban decentral heat,residential urban decentral water tanks charger0,-34346.44497670541,-163924.4144246232,-119485.161435169
residential urban decentral heat,links,SK0 0 residential urban decentral water tanks,residential urban decentral water tanks discharger1,22125.289092357023,106036.232534313,69748.02505259194
residential urban decentral heat,links,SK0 0 solid biomass,residential urban decentral biomass boiler1,96088.50574072066,1260527.1333976304,905367.7308628332
residential urban decentral heat,loads,AL0 0 residential urban decentral heat,residential urban decentral heat,-1390737.3834326593,-994835.4598504582,-565135.8450898244
residential urban decentral heat,loads,AT0 0 residential urban decentral heat,residential urban decentral heat,-21939536.633042946,-16506694.338389322,-10731921.452390341
residential urban decentral heat,loads,BA0 0 residential urban decentral heat,residential urban decentral heat,-1512846.2514319173,-1140506.9945614566,-738354.3425729403
residential urban decentral heat,loads,BE0 0 residential urban decentral heat,residential urban decentral heat,-53026862.86399965,-37838901.98902295,-21509477.532287493
residential urban decentral heat,loads,BG0 0 residential urban decentral heat,residential urban decentral heat,-9231474.349625213,-7022376.318533511,-4629459.067481718
residential urban decentral heat,loads,CH0 0 residential urban decentral heat,residential urban decentral heat,-27779796.19389778,-19977335.15560099,-11629654.540973866
residential urban decentral heat,loads,CZ0 0 residential urban decentral heat,residential urban decentral heat,-28744533.698828764,-21863706.068888053,-14594589.516317256
residential urban decentral heat,loads,DE0 0 residential urban decentral heat,residential urban decentral heat,-262294477.7571017,-191520745.56691417,-115986710.20619118
residential urban decentral heat,loads,DK0 0 residential urban decentral heat,residential urban decentral heat,-13194573.31421138,-10369284.396799231,-7377035.878414064
residential urban decentral heat,loads,DK1 0 residential urban decentral heat,residential urban decentral heat,-9134726.743372936,-6757459.659380344,-4221597.953205402
residential urban decentral heat,loads,EE2 0 residential urban decentral heat,residential urban decentral heat,-2432852.789549825,-2150637.110567079,-1862003.665558028
residential urban decentral heat,loads,ES0 0 residential urban decentral heat,residential urban decentral heat,-72541656.38375762,-52551025.281864755,-30302607.756595515
residential urban decentral heat,loads,ES3 0 residential urban decentral heat,residential urban decentral heat,-1227085.3038583319,-888931.8777741925,-512586.6502136763
residential urban decentral heat,loads,FI1 0 residential urban decentral heat,residential urban decentral heat,-19532724.10826812,-16155202.938475978,-12610890.647661712
residential urban decentral heat,loads,FR0 0 residential urban decentral heat,residential urban decentral heat,-180962791.03267246,-130756548.28766966,-76831329.22452766
residential urban decentral heat,loads,GB4 0 residential urban decentral heat,residential urban decentral heat,-212372305.05271035,-152336901.765007,-87171560.21153212
residential urban decentral heat,loads,GB5 0 residential urban decentral heat,residential urban decentral heat,-2996255.571799919,-2143788.771165643,-1218284.9546428653
residential urban decentral heat,loads,GR0 0 residential urban decentral heat,residential urban decentral heat,-29829853.169877283,-21209615.558117636,-12006482.14783151
residential urban decentral heat,loads,HR0 0 residential urban decentral heat,residential urban decentral heat,-10306691.18471146,-7521332.098350548,-4534453.954876813
residential urban decentral heat,loads,HU0 0 residential urban decentral heat,residential urban decentral heat,-31233545.702352386,-22709483.97017955,-13676868.660622275
residential urban decentral heat,loads,IE5 0 residential urban decentral heat,residential urban decentral heat,-13011869.39188847,-9326886.557289094,-5311354.834714549
residential urban decentral heat,loads,IT0 0 residential urban decentral heat,residential urban decentral heat,-150464789.44519302,-108299996.46339631,-62543839.55698951
residential urban decentral heat,loads,IT6 0 residential urban decentral heat,residential urban decentral heat,0.0,0.0,0.0
residential urban decentral heat,loads,LT2 0 residential urban decentral heat,residential urban decentral heat,-4270902.830760757,-3689320.5812295056,-3087575.448014677
residential urban decentral heat,loads,LU0 0 residential urban decentral heat,residential urban decentral heat,-2908284.953776245,-2100075.6054040454,-1247456.078342849
residential urban decentral heat,loads,LV2 0 residential urban decentral heat,residential urban decentral heat,-4161868.534400466,-3446005.5151512306,-2695174.328764079
residential urban decentral heat,loads,ME0 0 residential urban decentral heat,residential urban decentral heat,-785479.6377390173,-560935.1559059231,-318008.1459853223
residential urban decentral heat,loads,MK0 0 residential urban decentral heat,residential urban decentral heat,-786855.9889004962,-670046.9742599835,-546748.3621246525
residential urban decentral heat,loads,NL0 0 residential urban decentral heat,residential urban decentral heat,-62380821.94490045,-45069994.013857126,-26288295.40760381
residential urban decentral heat,loads,NO1 0 residential urban decentral heat,residential urban decentral heat,-10550873.82547563,-7718230.6356176585,-4581712.388595809
residential urban decentral heat,loads,PL0 0 residential urban decentral heat,residential urban decentral heat,-63902247.115120076,-50466133.713238604,-36200506.27733496
residential urban decentral heat,loads,PT0 0 residential urban decentral heat,residential urban decentral heat,-6301058.558563563,-4689371.822727601,-2789186.0243667094
residential urban decentral heat,loads,RO0 0 residential urban decentral heat,residential urban decentral heat,-23866270.295258716,-18342150.83008921,-12484272.108697042
residential urban decentral heat,loads,RS0 0 residential urban decentral heat,residential urban decentral heat,-6484532.617746943,-5382683.966500672,-4215987.23155145
residential urban decentral heat,loads,SE1 0 residential urban decentral heat,residential urban decentral heat,-27273585.761808865,-22861791.364458814,-18236378.75067801
residential urban decentral heat,loads,SI0 0 residential urban decentral heat,residential urban decentral heat,-4016202.0118651856,-3009574.5804088726,-1917120.2946252644
residential urban decentral heat,loads,SK0 0 residential urban decentral heat,residential urban decentral heat,-6260772.723555129,-4974519.0593776135,-3608478.7605998265
residential urban decentral water tanks,links,AL0 0 residential urban decentral heat,residential urban decentral water tanks charger1,21158.013587480527,50917.878484427594,58374.474995281154
residential urban decentral water tanks,links,AL0 0 residential urban decentral water tanks,residential urban decentral water tanks discharger0,-18859.911027289294,-44444.25161551797,-49771.78410627192
residential urban decentral water tanks,links,AT0 0 residential urban decentral heat,residential urban decentral water tanks charger1,55320.981138129326,337511.95656128397,377400.74113167473
residential urban decentral water tanks,links,AT0 0 residential urban decentral water tanks,residential urban decentral water tanks discharger0,-50687.03414884161,-316875.1450110063,-318409.2397275047
residential urban decentral water tanks,links,BA0 0 residential urban decentral heat,residential urban decentral water tanks charger1,5353.455769422975,28118.56879236084,45373.79349635446
